id1,id2,weight
V663,Chapter XX,1
V664,V66,1
V664,ICD10,1
V664,Block V60-V69,1
V664,Chapter XX,1
V665,V66,1
V665,ICD10,1
V665,Block V60-V69,1
V665,Chapter XX,1
V666,V66,1
V666,ICD10,1
V666,Block V60-V69,1
V666,Chapter XX,1
V667,V66,1
V667,ICD10,1
V667,Block V60-V69,1
V667,Chapter XX,1
V669,V66,1
V669,ICD10,1
V669,Block V60-V69,1
V669,Chapter XX,1
V670,V67,1
V670,ICD10,1
V670,Block V60-V69,1
V670,Chapter XX,1
V67,ICD10,1
V67,Block V60-V69,1
V67,Chapter XX,1
V671,V67,1
V671,ICD10,1
V671,Block V60-V69,1
V671,Chapter XX,1
V672,V67,1
V672,ICD10,1
V672,Block V60-V69,1
V672,Chapter XX,1
V673,V67,1
V673,ICD10,1
V673,Block V60-V69,1
V673,Chapter XX,1
V674,V67,1
V674,ICD10,1
V674,Block V60-V69,1
V674,Chapter XX,1
V675,V67,1
V675,ICD10,1
V675,Block V60-V69,1
V675,Chapter XX,1
V676,V67,1
V676,ICD10,1
V676,Block V60-V69,1
V676,Chapter XX,1
V677,V67,1
V677,ICD10,1
V677,Block V60-V69,1
V677,Chapter XX,1
V679,V67,1
V679,ICD10,1
V679,Block V60-V69,1
V679,Chapter XX,1
V680,V68,1
V680,ICD10,1
V680,Block V60-V69,1
V680,Chapter XX,1
V68,ICD10,1
V68,Block V60-V69,1
V68,Chapter XX,1
V681,V68,1
V681,ICD10,1
V681,Block V60-V69,1
V681,Chapter XX,1
V682,V68,1
V682,ICD10,1
V682,Block V60-V69,1
V682,Chapter XX,1
V683,V68,1
V683,ICD10,1
V683,Block V60-V69,1
V683,Chapter XX,1
V684,V68,1
V684,ICD10,1
V684,Block V60-V69,1
V684,Chapter XX,1
V685,V68,1
V685,ICD10,1
V685,Block V60-V69,1
V685,Chapter XX,1
V686,V68,1
V686,ICD10,1
V686,Block V60-V69,1
V686,Chapter XX,1
V687,V68,1
V687,ICD10,1
V687,Block V60-V69,1
V687,Chapter XX,1
V689,V68,1
V689,ICD10,1
V689,Block V60-V69,1
V689,Chapter XX,1
V690,Block V60-V69,1
V690,ICD10,1
V690,V69,1
V690,Chapter XX,1
V69,ICD10,1
V69,Block V60-V69,1
V69,Chapter XX,1
V691,Block V60-V69,1
V691,ICD10,1
V691,V69,1
V691,Chapter XX,1
V692,Block V60-V69,1
V692,ICD10,1
V692,V69,1
V692,Chapter XX,1
V693,Block V60-V69,1
V693,ICD10,1
V693,V69,1
V693,Chapter XX,1
V694,Block V60-V69,1
V694,ICD10,1
V694,V69,1
V694,Chapter XX,1
V695,Block V60-V69,1
V695,ICD10,1
V695,V69,1
V695,Chapter XX,1
V696,Block V60-V69,1
V696,ICD10,1
V696,V69,1
V696,Chapter XX,1
V698,Block V60-V69,1
V698,ICD10,1
V698,V69,1
V698,Chapter XX,1
V699,Block V60-V69,1
V699,ICD10,1
V699,V69,1
V699,Chapter XX,1
V700,Block V70-V79,1
V700,ICD10,1
V700,Chapter XX,1
V700,V70,1
V70,Block V70-V79,1
V70,ICD10,1
V70,Chapter XX,1
Block V70-V79,ICD10,1
Block V70-V79,Chapter XX,1
V701,Block V70-V79,1
V701,ICD10,1
V701,Chapter XX,1
V701,V70,1
V702,Block V70-V79,1
V702,ICD10,1
V702,Chapter XX,1
V702,V70,1
V703,Block V70-V79,1
V703,ICD10,1
V703,Chapter XX,1
V703,V70,1
V704,Block V70-V79,1
V704,ICD10,1
V704,Chapter XX,1
V704,V70,1
V705,Block V70-V79,1
V705,ICD10,1
V705,Chapter XX,1
V705,V70,1
V706,Block V70-V79,1
V706,ICD10,1
V706,Chapter XX,1
V706,V70,1
V707,Block V70-V79,1
V707,ICD10,1
V707,Chapter XX,1
V707,V70,1
V709,Block V70-V79,1
V709,ICD10,1
V709,Chapter XX,1
V709,V70,1
V710,Block V70-V79,1
V710,V71,1
V710,ICD10,1
V710,Chapter XX,1
V71,Block V70-V79,1
V71,ICD10,1
V71,Chapter XX,1
V711,Block V70-V79,1
V711,V71,1
V711,ICD10,1
V711,Chapter XX,1
V712,Block V70-V79,1
V712,V71,1
V712,ICD10,1
V712,Chapter XX,1
V713,Block V70-V79,1
V713,V71,1
V713,ICD10,1
V713,Chapter XX,1
V714,Block V70-V79,1
V714,V71,1
V714,ICD10,1
V714,Chapter XX,1
V715,Block V70-V79,1
V715,V71,1
V715,ICD10,1
V715,Chapter XX,1
V716,Block V70-V79,1
V716,V71,1
V716,ICD10,1
V716,Chapter XX,1
V717,Block V70-V79,1
V717,V71,1
V717,ICD10,1
V717,Chapter XX,1
V719,Block V70-V79,1
V719,V71,1
V719,ICD10,1
V719,Chapter XX,1
V720,Block V70-V79,1
V720,ICD10,1
V720,V72,1
V720,Chapter XX,1
V72,Block V70-V79,1
V72,ICD10,1
V72,Chapter XX,1
V721,Block V70-V79,1
V721,ICD10,1
V721,V72,1
V721,Chapter XX,1
V722,Block V70-V79,1
V722,ICD10,1
V722,V72,1
V722,Chapter XX,1
V723,Block V70-V79,1
V723,ICD10,1
V723,V72,1
V723,Chapter XX,1
V724,Block V70-V79,1
V724,ICD10,1
V724,V72,1
V724,Chapter XX,1
V725,Block V70-V79,1
V725,ICD10,1
V725,V72,1
V725,Chapter XX,1
V726,Block V70-V79,1
V726,ICD10,1
V726,V72,1
V726,Chapter XX,1
V727,Block V70-V79,1
V727,ICD10,1
V727,V72,1
V727,Chapter XX,1
V729,Block V70-V79,1
V729,ICD10,1
V729,V72,1
V729,Chapter XX,1
V730,Block V70-V79,1
V730,V73,1
V730,ICD10,1
V730,Chapter XX,1
V73,Block V70-V79,1
V73,ICD10,1
V73,Chapter XX,1
V731,Block V70-V79,1
V731,V73,1
V731,ICD10,1
V731,Chapter XX,1
V732,Block V70-V79,1
V732,V73,1
V732,ICD10,1
V732,Chapter XX,1
V733,Block V70-V79,1
V733,V73,1
V733,ICD10,1
V733,Chapter XX,1
V734,Block V70-V79,1
V734,V73,1
V734,ICD10,1
V734,Chapter XX,1
V735,Block V70-V79,1
V735,V73,1
V735,ICD10,1
V735,Chapter XX,1
V736,Block V70-V79,1
V736,V73,1
V736,ICD10,1
V736,Chapter XX,1
V737,Block V70-V79,1
V737,V73,1
V737,ICD10,1
V737,Chapter XX,1
V739,Block V70-V79,1
V739,V73,1
V739,ICD10,1
V739,Chapter XX,1
V740,Block V70-V79,1
V740,V74,1
V740,ICD10,1
V740,Chapter XX,1
V74,Block V70-V79,1
V74,ICD10,1
V74,Chapter XX,1
V741,Block V70-V79,1
V741,V74,1
V741,ICD10,1
V741,Chapter XX,1
V742,Block V70-V79,1
V742,V74,1
V742,ICD10,1
V742,Chapter XX,1
V743,Block V70-V79,1
V743,V74,1
V743,ICD10,1
V743,Chapter XX,1
V744,Block V70-V79,1
V744,V74,1
V744,ICD10,1
V744,Chapter XX,1
V745,Block V70-V79,1
V745,V74,1
V745,ICD10,1
V745,Chapter XX,1
V746,Block V70-V79,1
V746,V74,1
V746,ICD10,1
V746,Chapter XX,1
V747,Block V70-V79,1
V747,V74,1
V747,ICD10,1
V747,Chapter XX,1
V749,Block V70-V79,1
V749,V74,1
V749,ICD10,1
V749,Chapter XX,1
V750,Block V70-V79,1
V750,V75,1
V750,ICD10,1
V750,Chapter XX,1
V75,Block V70-V79,1
V75,ICD10,1
V75,Chapter XX,1
V751,Block V70-V79,1
V751,V75,1
V751,ICD10,1
V751,Chapter XX,1
V752,Block V70-V79,1
V752,V75,1
V752,ICD10,1
V752,Chapter XX,1
V753,Block V70-V79,1
V753,V75,1
V753,ICD10,1
V753,Chapter XX,1
V754,Block V70-V79,1
V754,V75,1
V754,ICD10,1
V754,Chapter XX,1
V755,Block V70-V79,1
V755,V75,1
V755,ICD10,1
V755,Chapter XX,1
V756,Block V70-V79,1
V756,V75,1
V756,ICD10,1
V756,Chapter XX,1
V757,Block V70-V79,1
V757,V75,1
V757,ICD10,1
V757,Chapter XX,1
V759,Block V70-V79,1
V759,V75,1
V759,ICD10,1
V759,Chapter XX,1
V760,Block V70-V79,1
V760,ICD10,1
V760,V76,1
V760,Chapter XX,1
V76,Block V70-V79,1
V76,ICD10,1
V76,Chapter XX,1
V761,Block V70-V79,1
V761,ICD10,1
V761,V76,1
V761,Chapter XX,1
V762,Block V70-V79,1
V762,ICD10,1
V762,V76,1
V762,Chapter XX,1
V763,Block V70-V79,1
V763,ICD10,1
V763,V76,1
V763,Chapter XX,1
V764,Block V70-V79,1
V764,ICD10,1
V764,V76,1
V764,Chapter XX,1
V765,Block V70-V79,1
V765,ICD10,1
V765,V76,1
V765,Chapter XX,1
V766,Block V70-V79,1
V766,ICD10,1
V766,V76,1
V766,Chapter XX,1
V767,Block V70-V79,1
V767,ICD10,1
V767,V76,1
V767,Chapter XX,1
V769,Block V70-V79,1
V769,ICD10,1
V769,V76,1
V769,Chapter XX,1
V770,Block V70-V79,1
V770,V77,1
V770,ICD10,1
V770,Chapter XX,1
V77,Block V70-V79,1
V77,ICD10,1
V77,Chapter XX,1
V771,Block V70-V79,1
V771,V77,1
V771,ICD10,1
V771,Chapter XX,1
V772,Block V70-V79,1
V772,V77,1
V772,ICD10,1
V772,Chapter XX,1
V773,Block V70-V79,1
V773,V77,1
V773,ICD10,1
V773,Chapter XX,1
V774,Block V70-V79,1
V774,V77,1
V774,ICD10,1
V774,Chapter XX,1
V775,Block V70-V79,1
V775,V77,1
V775,ICD10,1
V775,Chapter XX,1
V776,Block V70-V79,1
V776,V77,1
V776,ICD10,1
V776,Chapter XX,1
V777,Block V70-V79,1
V777,V77,1
V777,ICD10,1
V777,Chapter XX,1
V779,Block V70-V79,1
V779,V77,1
V779,ICD10,1
V779,Chapter XX,1
V780,Block V70-V79,1
V780,V78,1
V780,ICD10,1
V780,Chapter XX,1
V78,Block V70-V79,1
V78,ICD10,1
V78,Chapter XX,1
V781,Block V70-V79,1
V781,V78,1
V781,ICD10,1
V781,Chapter XX,1
V782,Block V70-V79,1
V782,V78,1
V782,ICD10,1
V782,Chapter XX,1
V783,Block V70-V79,1
V783,V78,1
V783,ICD10,1
V783,Chapter XX,1
V7849,Chapter XX,1
V7849,V784,1
V7849,V78,1
V7849,ICD10,1
V7849,Block V70-V79,1
V784,Block V70-V79,1
V784,V78,1
V784,ICD10,1
V784,Chapter XX,1
V785,Block V70-V79,1
V785,V78,1
V785,ICD10,1
V785,Chapter XX,1
V786,Block V70-V79,1
V786,V78,1
V786,ICD10,1
V786,Chapter XX,1
V787,Block V70-V79,1
V787,V78,1
V787,ICD10,1
V787,Chapter XX,1
V789,Block V70-V79,1
V789,V78,1
V789,ICD10,1
V789,Chapter XX,1
V790,Block V70-V79,1
V790,V79,1
V790,ICD10,1
V790,Chapter XX,1
V79,Block V70-V79,1
V79,ICD10,1
V79,Chapter XX,1
V791,Block V70-V79,1
V791,V79,1
V791,ICD10,1
V791,Chapter XX,1
V792,Block V70-V79,1
V792,V79,1
V792,ICD10,1
V792,Chapter XX,1
V793,Block V70-V79,1
V793,V79,1
V793,ICD10,1
V793,Chapter XX,1
V794,Block V70-V79,1
V794,V79,1
V794,ICD10,1
V794,Chapter XX,1
V795,Block V70-V79,1
V795,V79,1
V795,ICD10,1
V795,Chapter XX,1
V796,Block V70-V79,1
V796,V79,1
V796,ICD10,1
V796,Chapter XX,1
V7989,V79,1
V7989,Chapter XX,1
V7989,ICD10,1
V7989,Block V70-V79,1
V7989,V798,1
V798,Block V70-V79,1
V798,V79,1
V798,ICD10,1
V798,Chapter XX,1
V799,Block V70-V79,1
V799,V79,1
V799,ICD10,1
V799,Chapter XX,1
V8000,Chapter XX,1
V8000,ICD10,1
V8000,V800,1
V8000,V80,1
V8000,Block V80-V89,1
V800,Block V80-V89,1
V800,ICD10,1
V800,Chapter XX,1
V800,V80,1
V80,Block V80-V89,1
V80,ICD10,1
V80,Chapter XX,1
Block V80-V89,ICD10,1
Block V80-V89,Chapter XX,1
V8001,Chapter XX,1
V8001,ICD10,1
V8001,V800,1
V8001,V80,1
V8001,Block V80-V89,1
V8009,Chapter XX,1
V8009,ICD10,1
V8009,V800,1
V8009,V80,1
V8009,Block V80-V89,1
V801,Block V80-V89,1
V801,ICD10,1
V801,Chapter XX,1
V801,V80,1
V802,Block V80-V89,1
V802,ICD10,1
V802,Chapter XX,1
V802,V80,1
V803,Block V80-V89,1
V803,ICD10,1
V803,Chapter XX,1
V803,V80,1
V804,Block V80-V89,1
V804,ICD10,1
V804,Chapter XX,1
V804,V80,1
V805,Block V80-V89,1
V805,ICD10,1
V805,Chapter XX,1
V805,V80,1
V806,Block V80-V89,1
V806,ICD10,1
V806,Chapter XX,1
V806,V80,1
V807,Block V80-V89,1
V807,ICD10,1
V807,Chapter XX,1
V807,V80,1
V808,Block V80-V89,1
V808,ICD10,1
V808,Chapter XX,1
V808,V80,1
V809,Block V80-V89,1
V809,ICD10,1
V809,Chapter XX,1
V809,V80,1
V810,Block V80-V89,1
V810,V81,1
V810,ICD10,1
V810,Chapter XX,1
V81,Block V80-V89,1
V81,ICD10,1
V81,Chapter XX,1
V811,Block V80-V89,1
V811,V81,1
V811,ICD10,1
V811,Chapter XX,1
V812,Block V80-V89,1
V812,V81,1
V812,ICD10,1
V812,Chapter XX,1
V813,Block V80-V89,1
V813,V81,1
V813,ICD10,1
V813,Chapter XX,1
V814,Block V80-V89,1
V814,V81,1
V814,ICD10,1
V814,Chapter XX,1
V815,Block V80-V89,1
V815,V81,1
V815,ICD10,1
V815,Chapter XX,1
V816,Block V80-V89,1
V816,V81,1
V816,ICD10,1
V816,Chapter XX,1
V817,Block V80-V89,1
V817,V81,1
V817,ICD10,1
V817,Chapter XX,1
V818,Block V80-V89,1
V818,V81,1
V818,ICD10,1
V818,Chapter XX,1
V819,Block V80-V89,1
V819,V81,1
V819,ICD10,1
V819,Chapter XX,1
V820,Block V80-V89,1
V820,ICD10,1
V820,Chapter XX,1
V820,V82,1
V82,Block V80-V89,1
V82,ICD10,1
V82,Chapter XX,1
V821,Block V80-V89,1
V821,ICD10,1
V821,Chapter XX,1
V821,V82,1
V822,Block V80-V89,1
V822,ICD10,1
V822,Chapter XX,1
V822,V82,1
V823,Block V80-V89,1
V823,ICD10,1
V823,Chapter XX,1
V823,V82,1
V824,Block V80-V89,1
V824,ICD10,1
V824,Chapter XX,1
V824,V82,1
V825,Block V80-V89,1
V825,ICD10,1
V825,Chapter XX,1
V825,V82,1
V826,Block V80-V89,1
V826,ICD10,1
V826,Chapter XX,1
V826,V82,1
V827,Block V80-V89,1
V827,ICD10,1
V827,Chapter XX,1
V827,V82,1
V828,Block V80-V89,1
V828,ICD10,1
V828,Chapter XX,1
V828,V82,1
V829,Block V80-V89,1
V829,ICD10,1
V829,Chapter XX,1
V829,V82,1
V830,Block V80-V89,1
V830,ICD10,1
V830,V83,1
V830,Chapter XX,1
V83,Block V80-V89,1
V83,ICD10,1
V83,Chapter XX,1
V831,Block V80-V89,1
V831,ICD10,1
V831,V83,1
V831,Chapter XX,1
V832,Block V80-V89,1
V832,ICD10,1
V832,V83,1
V832,Chapter XX,1
V833,Block V80-V89,1
V833,ICD10,1
V833,V83,1
V833,Chapter XX,1
V834,Block V80-V89,1
V834,ICD10,1
V834,V83,1
V834,Chapter XX,1
V835,Block V80-V89,1
V835,ICD10,1
V835,V83,1
V835,Chapter XX,1
V836,Block V80-V89,1
V836,ICD10,1
V836,V83,1
V836,Chapter XX,1
V8372,Chapter XX,1
V8372,V837,1
V8372,ICD10,1
V8372,Block V80-V89,1
V8372,V83,1
V837,Block V80-V89,1
V837,ICD10,1
V837,V83,1
V837,Chapter XX,1
V839,Block V80-V89,1
V839,ICD10,1
V839,V83,1
V839,Chapter XX,1
V840,Block V80-V89,1
V840,V84,1
V840,ICD10,1
V840,Chapter XX,1
V84,Block V80-V89,1
V84,ICD10,1
V84,Chapter XX,1
V841,Block V80-V89,1
V841,V84,1
V841,ICD10,1
V841,Chapter XX,1
V842,Block V80-V89,1
V842,V84,1
V842,ICD10,1
V842,Chapter XX,1
V843,Block V80-V89,1
V843,V84,1
V843,ICD10,1
V843,Chapter XX,1
V844,Block V80-V89,1
V844,V84,1
V844,ICD10,1
V844,Chapter XX,1
V845,Block V80-V89,1
V845,V84,1
V845,ICD10,1
V845,Chapter XX,1
V846,Block V80-V89,1
V846,V84,1
V846,ICD10,1
V846,Chapter XX,1
V847,Block V80-V89,1
V847,V84,1
V847,ICD10,1
V847,Chapter XX,1
V849,Block V80-V89,1
V849,V84,1
V849,ICD10,1
V849,Chapter XX,1
V850,Block V80-V89,1
V850,V85,1
V850,ICD10,1
V850,Chapter XX,1
V85,Block V80-V89,1
V85,ICD10,1
V85,Chapter XX,1
V851,Block V80-V89,1
V851,V85,1
V851,ICD10,1
V851,Chapter XX,1
V852,Block V80-V89,1
V852,V85,1
V852,ICD10,1
V852,Chapter XX,1
V853,Block V80-V89,1
V853,V85,1
V853,ICD10,1
V853,Chapter XX,1
V8542,Chapter XX,1
V8542,V854,1
V8542,ICD10,1
V8542,Block V80-V89,1
V8542,V85,1
V854,Block V80-V89,1
V854,V85,1
V854,ICD10,1
V854,Chapter XX,1
V855,Block V80-V89,1
V855,V85,1
V855,ICD10,1
V855,Chapter XX,1
V856,Block V80-V89,1
V856,V85,1
V856,ICD10,1
V856,Chapter XX,1
V857,Block V80-V89,1
V857,V85,1
V857,ICD10,1
V857,Chapter XX,1
V859,Block V80-V89,1
V859,V85,1
V859,ICD10,1
V859,Chapter XX,1
V860,Block V80-V89,1
V860,V86,1
V860,ICD10,1
V860,Chapter XX,1
V86,Block V80-V89,1
V86,ICD10,1
V86,Chapter XX,1
V861,Block V80-V89,1
V861,V86,1
V861,ICD10,1
V861,Chapter XX,1
V862,Block V80-V89,1
V862,V86,1
V862,ICD10,1
V862,Chapter XX,1
V863,Block V80-V89,1
V863,V86,1
V863,ICD10,1
V863,Chapter XX,1
V864,Block V80-V89,1
V864,V86,1
V864,ICD10,1
V864,Chapter XX,1
V865,Block V80-V89,1
V865,V86,1
V865,ICD10,1
V865,Chapter XX,1
V866,Block V80-V89,1
V866,V86,1
V866,ICD10,1
V866,Chapter XX,1
V867,Block V80-V89,1
V867,V86,1
V867,ICD10,1
V867,Chapter XX,1
V869,Block V80-V89,1
V869,V86,1
V869,ICD10,1
V869,Chapter XX,1
V870,Block V80-V89,1
V870,ICD10,1
V870,V87,1
V870,Chapter XX,1
V87,Block V80-V89,1
V87,ICD10,1
V87,Chapter XX,1
V871,Block V80-V89,1
V871,ICD10,1
V871,V87,1
V871,Chapter XX,1
V872,Block V80-V89,1
V872,ICD10,1
V872,V87,1
V872,Chapter XX,1
V873,Block V80-V89,1
V873,ICD10,1
V873,V87,1
V873,Chapter XX,1
V874,Block V80-V89,1
V874,ICD10,1
V874,V87,1
V874,Chapter XX,1
V875,Block V80-V89,1
V875,ICD10,1
V875,V87,1
V875,Chapter XX,1
V876,Block V80-V89,1
V876,ICD10,1
V876,V87,1
V876,Chapter XX,1
V877,Block V80-V89,1
V877,ICD10,1
V877,V87,1
V877,Chapter XX,1
V878,Block V80-V89,1
V878,ICD10,1
V878,V87,1
V878,Chapter XX,1
V879,Block V80-V89,1
V879,ICD10,1
V879,V87,1
V879,Chapter XX,1
V880,Block V80-V89,1
V880,V88,1
V880,ICD10,1
V880,Chapter XX,1
V88,Block V80-V89,1
V88,ICD10,1
V88,Chapter XX,1
V881,Block V80-V89,1
V881,V88,1
V881,ICD10,1
V881,Chapter XX,1
V882,Block V80-V89,1
V882,V88,1
V882,ICD10,1
V882,Chapter XX,1
V883,Block V80-V89,1
V883,V88,1
V883,ICD10,1
V883,Chapter XX,1
V884,Block V80-V89,1
V884,V88,1
V884,ICD10,1
V884,Chapter XX,1
V885,Block V80-V89,1
V885,V88,1
V885,ICD10,1
V885,Chapter XX,1
V886,Block V80-V89,1
V886,V88,1
V886,ICD10,1
V886,Chapter XX,1
V887,Block V80-V89,1
V887,V88,1
V887,ICD10,1
V887,Chapter XX,1
V888,Block V80-V89,1
V888,V88,1
V888,ICD10,1
V888,Chapter XX,1
V889,Block V80-V89,1
V889,V88,1
V889,ICD10,1
V889,Chapter XX,1
V890,Block V80-V89,1
V890,ICD10,1
V890,V89,1
V890,Chapter XX,1
V89,Block V80-V89,1
V89,ICD10,1
V89,Chapter XX,1
V891,Block V80-V89,1
V891,ICD10,1
V891,V89,1
V891,Chapter XX,1
V892,Block V80-V89,1
V892,ICD10,1
V892,V89,1
V892,Chapter XX,1
V893,Block V80-V89,1
V893,ICD10,1
V893,V89,1
V893,Chapter XX,1
V899,Block V80-V89,1
V899,ICD10,1
V899,V89,1
V899,Chapter XX,1
V900,Block V90-V94,1
V900,V90,1
V900,ICD10,1
V900,Chapter XX,1
V90,Block V90-V94,1
V90,ICD10,1
V90,Chapter XX,1
Block V90-V94,ICD10,1
Block V90-V94,Chapter XX,1
V901,Block V90-V94,1
V901,V90,1
V901,ICD10,1
V901,Chapter XX,1
V902,Block V90-V94,1
V902,V90,1
V902,ICD10,1
V902,Chapter XX,1
V903,Block V90-V94,1
V903,V90,1
V903,ICD10,1
V903,Chapter XX,1
V904,Block V90-V94,1
V904,V90,1
V904,ICD10,1
V904,Chapter XX,1
V905,Block V90-V94,1
V905,V90,1
V905,ICD10,1
V905,Chapter XX,1
V906,Block V90-V94,1
V906,V90,1
V906,ICD10,1
V906,Chapter XX,1
V907,Block V90-V94,1
V907,V90,1
V907,ICD10,1
V907,Chapter XX,1
V908,Block V90-V94,1
V908,V90,1
V908,ICD10,1
V908,Chapter XX,1
V909,Block V90-V94,1
V909,V90,1
V909,ICD10,1
V909,Chapter XX,1
V910,V91,1
V910,ICD10,1
V910,Block V90-V94,1
V910,Chapter XX,1
V91,Block V90-V94,1
V91,ICD10,1
V91,Chapter XX,1
V911,V91,1
V911,ICD10,1
V911,Block V90-V94,1
V911,Chapter XX,1
V912,V91,1
V912,ICD10,1
V912,Block V90-V94,1
V912,Chapter XX,1
V913,V91,1
V913,ICD10,1
V913,Block V90-V94,1
V913,Chapter XX,1
V914,V91,1
V914,ICD10,1
V914,Block V90-V94,1
V914,Chapter XX,1
V915,V91,1
V915,ICD10,1
V915,Block V90-V94,1
V915,Chapter XX,1
V916,V91,1
V916,ICD10,1
V916,Block V90-V94,1
V916,Chapter XX,1
V917,V91,1
V917,ICD10,1
V917,Block V90-V94,1
V917,Chapter XX,1
V918,V91,1
V918,ICD10,1
V918,Block V90-V94,1
V918,Chapter XX,1
V919,V91,1
V919,ICD10,1
V919,Block V90-V94,1
V919,Chapter XX,1
V920,Block V90-V94,1
V920,V92,1
V920,ICD10,1
V920,Chapter XX,1
V92,Block V90-V94,1
V92,ICD10,1
V92,Chapter XX,1
V921,Block V90-V94,1
V921,V92,1
V921,ICD10,1
V921,Chapter XX,1
V922,Block V90-V94,1
V922,V92,1
V922,ICD10,1
V922,Chapter XX,1
V923,Block V90-V94,1
V923,V92,1
V923,ICD10,1
V923,Chapter XX,1
V924,Block V90-V94,1
V924,V92,1
V924,ICD10,1
V924,Chapter XX,1
V925,Block V90-V94,1
V925,V92,1
V925,ICD10,1
V925,Chapter XX,1
V926,Block V90-V94,1
V926,V92,1
V926,ICD10,1
V926,Chapter XX,1
V927,Block V90-V94,1
V927,V92,1
V927,ICD10,1
V927,Chapter XX,1
V928,Block V90-V94,1
V928,V92,1
V928,ICD10,1
V928,Chapter XX,1
V929,Block V90-V94,1
V929,V92,1
V929,ICD10,1
V929,Chapter XX,1
V930,Block V90-V94,1
V930,V93,1
V930,ICD10,1
V930,Chapter XX,1
V93,Block V90-V94,1
V93,ICD10,1
V93,Chapter XX,1
V931,Block V90-V94,1
V931,V93,1
V931,ICD10,1
V931,Chapter XX,1
V932,Block V90-V94,1
V932,V93,1
V932,ICD10,1
V932,Chapter XX,1
V9331,Block V90-V94,1
V9331,Chapter XX,1
V9331,ICD10,1
V9331,V933,1
V9331,V93,1
V933,Block V90-V94,1
V933,V93,1
V933,ICD10,1
V933,Chapter XX,1
V934,Block V90-V94,1
V934,V93,1
V934,ICD10,1
V934,Chapter XX,1
V935,Block V90-V94,1
V935,V93,1
V935,ICD10,1
V935,Chapter XX,1
V936,Block V90-V94,1
V936,V93,1
V936,ICD10,1
V936,Chapter XX,1
V937,Block V90-V94,1
V937,V93,1
V937,ICD10,1
V937,Chapter XX,1
V938,Block V90-V94,1
V938,V93,1
V938,ICD10,1
V938,Chapter XX,1
V939,Block V90-V94,1
V939,V93,1
V939,ICD10,1
V939,Chapter XX,1
V940,Block V90-V94,1
V940,ICD10,1
V940,V94,1
V940,Chapter XX,1
V94,Block V90-V94,1
V94,ICD10,1
V94,Chapter XX,1
V941,Block V90-V94,1
V941,ICD10,1
V941,V94,1
V941,Chapter XX,1
V942,Block V90-V94,1
V942,ICD10,1
V942,V94,1
V942,Chapter XX,1
V943,Block V90-V94,1
V943,ICD10,1
V943,V94,1
V943,Chapter XX,1
V944,Block V90-V94,1
V944,ICD10,1
V944,V94,1
V944,Chapter XX,1
V945,Block V90-V94,1
V945,ICD10,1
V945,V94,1
V945,Chapter XX,1
V946,Block V90-V94,1
V946,ICD10,1
V946,V94,1
V946,Chapter XX,1
V947,Block V90-V94,1
V947,ICD10,1
V947,V94,1
V947,Chapter XX,1
V948,Block V90-V94,1
V948,ICD10,1
V948,V94,1
V948,Chapter XX,1
V949,Block V90-V94,1
V949,ICD10,1
V949,V94,1
V949,Chapter XX,1
V950,V95,1
V950,Block V95-V97,1
V950,ICD10,1
V950,Chapter XX,1
V95,Block V95-V97,1
V95,ICD10,1
V95,Chapter XX,1
Block V95-V97,ICD10,1
Block V95-V97,Chapter XX,1
V951,V95,1
V951,Block V95-V97,1
V951,ICD10,1
V951,Chapter XX,1
V952,V95,1
V952,Block V95-V97,1
V952,ICD10,1
V952,Chapter XX,1
V953,V95,1
V953,Block V95-V97,1
V953,ICD10,1
V953,Chapter XX,1
V954,V95,1
V954,Block V95-V97,1
V954,ICD10,1
V954,Chapter XX,1
V958,V95,1
V958,Block V95-V97,1
V958,ICD10,1
V958,Chapter XX,1
V959,V95,1
V959,Block V95-V97,1
V959,ICD10,1
V959,Chapter XX,1
V960,V96,1
V960,ICD10,1
V960,Chapter XX,1
V960,Block V95-V97,1
V96,Block V95-V97,1
V96,ICD10,1
V96,Chapter XX,1
V961,V96,1
V961,ICD10,1
V961,Chapter XX,1
V961,Block V95-V97,1
V962,V96,1
V962,ICD10,1
V962,Chapter XX,1
V962,Block V95-V97,1
V968,V96,1
V968,ICD10,1
V968,Chapter XX,1
V968,Block V95-V97,1
V969,V96,1
V969,ICD10,1
V969,Chapter XX,1
V969,Block V95-V97,1
V970,V97,1
V970,ICD10,1
V970,Chapter XX,1
V970,Block V95-V97,1
V97,Block V95-V97,1
V97,ICD10,1
V97,Chapter XX,1
V971,V97,1
V971,ICD10,1
V971,Chapter XX,1
V971,Block V95-V97,1
V972,V97,1
V972,ICD10,1
V972,Chapter XX,1
V972,Block V95-V97,1
V973,V97,1
V973,ICD10,1
V973,Chapter XX,1
V973,Block V95-V97,1
V978,V97,1
V978,ICD10,1
V978,Chapter XX,1
V978,Block V95-V97,1
V98,Block V98-V99,1
V98,ICD10,1
V98,Chapter XX,1
Block V98-V99,ICD10,1
Block V98-V99,Chapter XX,1
V99,Block V98-V99,1
V99,ICD10,1
V99,Chapter XX,1
W0008,Chapter XX,1
W0008,Block W00-W19,1
W0008,ICD10,1
W0008,W000,1
W0008,W00,1
W000,Block W00-W19,1
W000,ICD10,1
W000,W00,1
W000,Chapter XX,1
W00,Block W00-W19,1
W00,ICD10,1
W00,Chapter XX,1
Block W00-W19,ICD10,1
Block W00-W19,Chapter XX,1
